00077,81464904100077,3on1 females,
00078,50754904100078,3on1 females,
00079,11364904100079,3on1 females,
00080,23524904100080,3on1 females,
00081,96984904100081,3on1 females,
00082,81114904100082,3on1 females,
00083,71994904100083,3on1 females,
00084,38944904100084,3on1 females,
00085,21204904100085,3on1 females,
00086,59514904100086,3on1 females,
00087,96204904100087,3on1 females,
00088,20554904100088,3on1 females,
00089,26124904100089,3on1 females,
00090,37994904100090,3on1 females,
00091,23524904100091,3on1 females,
00092,42924904100092,3on1 females,
00093,28654904100093,3on1 females,
00094,24024904100094,3on1 females,
00095,17114904100095,3on1 females,
00096,49584904100096,3on1 females,
00097,68794904100097,3on1 females,
00098,15684904100098,3on1 females,
00099,88404904100099,3on1 females,
00100,79444904100100,3on1 females,
00101,80484904200101,T1 females,
00102,59274904200102,T1 females,
00103,14064904200103,T1 females,
00104,65664904200104,T1 females,
00105,44864904200105,T1 females,
00106,59554904200106,T1 females,
00107,85484904200107,T1 females,
00108,17084904200108,T1 females,
00109,76034904200109,T1 females,
00110,62314904200110,T1 females,
00111,80924904200111,T1 females,
00112,42114904200112,T1 females,
00113,79364904200113,T1 females,
00114,19564904200114,T1 females,
00115,59954904200115,T1 females,
00116,35164904200116,T1 females,
00117,62264904200117,T1 females,
00118,27204904200118,T1 females,
00119,10524904200119,T1 females,
00120,15534904200120,T1 females,
00121,17474904200121,T1 females,
00122,45154904200122,T1 females,
00123,58464904200123,T1 females,
00124,38814904200124,T1 females,
00125,98804904200125,T1 females,
00126,90034904200126,T1 females,
00127,69554904200127,T1 females,
00128,40814904200128,T1 females,
00129,99514904200129,T1 females,
00130,90314904200130,T1 females,
00131,84024904200131,T1 females,
00132,63934904200132,T1 females,
00133,32974904200133,T1 females,
00134,33964904200134,T1 females,
00135,53624904200135,T1 females,
00136,56124904200136,T1 females,
00137,16014904200137,T1 females,
00138,48574904200138,T1 females,
00139,51094904200139,T1 females,
00140,52224904200140,T1 females,
00141,84684904200141,T1 females,
00142,54114904200142,T1 females,
00143,52254904200143,T1 females,
00144,17924904200144,T1 females,
00145,32584904200145,T1 females,
00146,67984904200146,T1 females,
00147,10504904200147,T1 females,
00148,76134904200148,T1 females,
00149,81554904200149,T1 females,
00150,82704904200150,T1 females,
00151,43864904200151,T1 females,
00152,35934904200152,T1 females,
00153,45044904200153,T1 females,
00154,56114904200154,T1 females,
00155,14504904200155,T1 females,
00156,23914904200156,T1 females,
00157,43844904200157,T1 females,
00158,13964904200158,T1 females,
00159,30784904200159,T1 females,
00160,58164904200160,T1 females,
00161,74364904200161,T1 females,
00162,85094904200162,T1 females,
00163,71754904200163,T1 females,
00164,94594904200164,T1 females,
00165,49464904200165,T1 females,
00166,19124904200166,T1 females,
00167,84244904200167,T1 females,
00168,95904904200168,T1 females,
00169,41664904200169,T1 females,
00170,76554904200170,T1 females,
00171,12334904200171,T1 females,
00172,32984904200172,T1 females,
00173,98974904200173,T1 females,
00174,51484904200174,T1 females,
00175,29404904200175,T1 females,
00176,88754904200176,T1 females,
00177,83194904200177,T1 females,
00178,26694904200178,T1 females,
00179,72684904200179,T1 females,
00180,74674904200180,T1 females,
00181,70634904200181,T1 females,
00182,71354904200182,T1 females,
00183,30294904200183,T1 females,
00184,39564904200184,T1 females,
00185,55414904200185,T1 females,
00186,51194904200186,T1 females,
00187,40704904200187,T1 females,
00188,91034904200188,T1 females,
00189,35304904200189,T1 females,
00190,91094904200190,T1 females,
00191,94854904200191,T1 females,
00192,59444904200192,T1 females,
00193,29904904200193,T1 females,
00194,70304904200194,T1 females,
00195,20664904200195,T1 females,
00196,84224904200196,T1 females,
00197,31524904200197,T1 females,
00198,40084904200198,T1 females,
00199,29994904200199,T1 females,
00200,52844904200200,T1 females,
00201,68384904200201,T1 females,
00202,33814904200202,T1 females,
00203,28254904200203,T1 females,
00204,52174904200204,T1 females,
00205,20494904200205,T1 females,
00206,79714904200206,T1 females,
00207,26434904200207,T1 females,
00208,32444904200208,T1 females,
00209,87784904200209,T1 females,
00210,55994904200210,T1 females,
00211,35574904200211,T1 females,
00212,33604904200212,T1 females,
00213,21064904200213,T1 females,
00214,18454904200214,T1 females,
00215,73864904200215,T1 females,
00216,74234904200216,T1 females,
00217,85144904200217,T1 females,
00218,10694904200218,T1 females,
00219,16124904200219,T1 females,
00220,63004904200220,T1 females,
00221,64744904200221,T1 females,
00222,76754904200222,T1 females,
00223,95854904200223,T1 females,
00224,92484904200224,T1 females,
00225,92674904200225,T1 females,
00226,26284904200226,T1 females,
00227,79804904200227,T1 females,
00228,35654904200228,T1 females,
00229,60704904200229,T1 females,
00230,32144904200230,T1 females,
00231,84914904200231,T1 females,
00232,64724904200232,T1 females,
00233,42764904200233,T1 females,
00234,80634904200234,T1 females,
00235,67934904200235,T1 females,
00236,22614904200236,T1 females,
00237,20764904200237,T1 females,
00238,74134904200238,T1 females,
00239,57414904200239,T1 females,
00240,76784904200240,T1 females,
00241,82904904200241,T1 females,
00242,46204904200242,T1 females,
00243,48234904200243,T1 females,
00244,45724904200244,T1 females,
00245,14404904200245,T1 females,
00246,39314904200246,T1 females,
00247,98644904200247,T1 females,
00248,97774904200248,T1 females,
00249,80794904200249,T1 females,
00250,94934904200250,T1 females,
00251,89824904200251,T1 females,
00252,32614904200252,T1 females,
00253,33744904200253,T1 females,
00254,86254904200254,T1 females,
00255,47844904200255,T1 females,
00256,25084904200256,T1 females,
00257,29274904200257,T1 females,
00258,23314904200258,T1 females,
00259,38244904200259,T1 females,
00260,41674904200260,T1 females,
00261,38594904200261,T1 females,
00262,20624904200262,T1 females,
00263,83084904200263,T1 females,
00264,89374904200264,T1 females,
00265,91324904200265,T1 females,
00266,17374904200266,T1 females,
00267,10434904200267,T1 females,
00268,37104904200268,T1 females,
00269,91374904200269,T1 females,
00270,60054904200270,T1 females,
00271,46404904200271,T1 females,
00272,89594904200272,T1 females,
00273,15114904200273,T1 females,
00274,67644904200274,T1 females,
00275,79724904200275,T1 females,
00276,23854904200276,T1 females,
00277,42214904200277,T1 females,
00278,69244904200278,T1 females,
00279,28724904200279,T1 females,
00280,67994904200280,T1 females,
00281,78924904200281,T1 females,
00282,14234904200282,T1 females,
00283,50874904200283,T1 females,
00284,92684904200284,T1 females,
00285,23864904200285,T1 females,
00286,54914904200286,T1 females,
00287,54864904200287,T1 females,
00288,85054904200288,T1 females,
00289,56244904200289,T1 females,
00290,41734904200290,T1 females,
00291,45054904200291,T1 females,
00292,15124904200292,T1 females,
00293,46724904200293,T1 females,
00294,30834904200294,T1 females,
00295,38564904200295,T1 females,
00296,84604904200296,T1 females,
00297,70664904200297,T1 females,
00298,94294904200298,T1 females,
00299,94794904200299,T1 females,
00300,98454904200300,T1 females,
00301,43884904200301,T1 females,
00302,62774904200302,T1 females,
00303,97464904200303,T1 females,
00304,28694904200304,T1 females,
00305,10984904200305,T1 females,
00306,10624904200306,T1 females,
00307,99104904200307,T1 females,
00308,60804904200308,T1 females,
00309,96064904200309,T1 females,
00310,43564904200310,T1 females,
00311,58124904200311,T1 females,
00312,32694904200312,T1 females,
00313,26114904200313,T1 females,
00314,18884904200314,T1 females,
00315,48334904200315,T1 females,
00316,66024904200316,T1 females,
00317,26654904200317,T1 females,
00318,98034904200318,T1 females,
00319,40984904200319,T1 females,
00320,50224904200320,T1 females,
00321,30144904200321,T1 females,
00322,61834904200322,T1 females,
00323,69274904200323,T1 females,
00324,48784904200324,T1 females,
00325,76684904200325,T1 females,
00326,88084904200326,T1 females,
00327,55414904200327,T1 females,
00328,98214904200328,T1 females,
00329,17334904200329,T1 females,
00330,21764904200330,T1 females,
00331,20114904200331,T1 females,
00332,29504904200332,T1 females,
00333,49854904200333,T1 females,
00334,17624904200334,T1 females,
00335,44664904200335,T1 females,
00336,31884904200336,T1 females,
00337,17064904200337,T1 females,
00338,35434904200338,T1 females,
00339,75444904200339,T1 females,
00340,69394904200340,T1 females,
00341,77524904200341,T1 females,
00342,77574904200342,T1 females,
00343,20934904200343,T1 females,
00344,39684904200344,T1 females,
00345,48894904200345,T1 females,
00346,89214904200346,T1 females,
00347,51264904200347,T1 females,
00348,45464904200348,T1 females,
00349,33694904200349,T1 females,
00350,60934904200350,T1 females,
00351,20274904200351,T1 females,
00352,58384904200352,T1 females,
00353,77544904200353,T1 females,
00354,63954904200354,T1 females,
00355,79984904200355,T1 females,
00356,55484904200356,T1 females,
00357,30024904200357,T1 females,
00358,37704904200358,T1 females,
00359,57684904200359,T1 females,
00360,88044904200360,T1 females,
00361,57884904200361,T1 females,
00362,50044904200362,T1 females,
00363,25434904200363,T1 females,
00364,13034904200364,T1 females,
00365,10854904200365,T1 females,
00366,39904904200366,T1 females,
00367,82064904200367,T1 females,
00368,56974904200368,T1 females,
00369,69924904200369,T1 females,
00370,32424904200370,T1 females,
00371,67794904200371,T1 females,
00372,52424904200372,T1 females,
00373,68134904200373,T1 females,
00374,16614904200374,T1 females,
00375,21204904200375,T1 females,
00376,46784904200376,T1 females,
00377,93844904200377,T1 females,
00378,25534904200378,T1 females,
00379,28734904200379,T1 females,
00380,33794904200380,T1 females,
00381,36534904200381,T1 females,
00382,58924904200382,T1 females,
00383,96794904200383,T1 females,
00384,67364904200384,T1 females,
00385,55004904200385,T1 females,
00386,28384904200386,T1 females,
00387,46254904200387,T1 females,
00388,38044904200388,T1 females,
00389,78304904200389,T1 females,
00390,84974904200390,T1 females,
00391,59464904200391,T1 females,
00392,11884904200392,T1 females,
00393,48884904200393,T1 females,
00394,69474904200394,T1 females,
00395,79804904200395,T1 females,
00396,51864904200396,T1 females,
00397,98414904200397,T1 females,
00398,64924904200398,T1 females,
00399,43724904200399,T1 females,
00400,61784904200400,T1 females,
00401,26124904200401,T1 females,
00402,71874904200402,T1 females,
00403,45234904200403,T1 females,
00404,12714904200404,T1 females,
00405,59474904200405,T1 females,
00406,65964904200406,T1 females,
00407,72994904200407,T1 females,
00408,11814904200408,T1 females,
00409,17544904200409,T1 females,
00410,78154904200410,T1 females,
00411,39794904200411,T1 females,
00412,33834904200412,T1 females,
00413,26734904200413,T1 females,
00414,27324904200414,T1 females,
00415,14614904200415,T1 females,
00416,34974904200416,T1 females,
00417,89094904200417,T1 females,
00418,25444904200418,T1 females,
00419,27134904200419,T1 females,
00420,89264904200420,T1 females,
00421,33094904200421,T1 females,
00422,75234904200422,T1 females,
00423,74794904200423,T1 females,
00424,97544904200424,T1 females,
00425,26904904200425,T1 females,
00426,60364904200426,T1 females,
00427,62314904200427,T1 females,
00428,58814904200428,T1 females,
00429,34144904200429,T1 females,
00430,28014904200430,T1 females,
00431,33704904200431,T1 females,
00432,94134904200432,T1 females,
00433,12234904200433,T1 females,
00434,44114904200434,T1 females,
00435,66814904200435,T1 females,
00436,43074904200436,T1 females,
00437,43104904200437,T1 females,
00438,70964904200438,T1 females,
00439,10384904200439,T1 females,
00440,72574904200440,T1 females,
00441,36534904200441,T1 females,
00442,47394904200442,T1 females,
00443,53504904200443,T1 females,
00444,48404904200444,T1 females,
00445,85864904200445,T1 females,
00446,81424904200446,T1 females,
00447,57774904200447,T1 females,
00448,99004904200448,T1 females,
00449,36364904200449,T1 females,
00450,35444904200450,T1 females,
00451,81674904200451,T1 females,
00452,31974904200452,T1 females,
00453,65954904200453,T1 females,
00454,33794904200454,T1 females,
00455,27744904200455,T1 females,
00456,32864904200456,T1 females,
00457,28494904200457,T1 females,
00458,93024904200458,T1 females,
00459,32014904200459,T1 females,
00460,36704904200460,T1 females,
00461,79574904200461,T1 females,
00462,44474904200462,T1 females,
00463,66064904200463,T1 females,
00464,21824904200464,T1 females,
00465,64804904200465,T1 females,
00466,19454904200466,T1 females,
00467,11604904200467,T1 females,
00468,56314904200468,T1 females,
00469,10594904200469,T1 females,
00470,56904904200470,T1 females,
00471,27414904200471,T1 females,
00472,96874904200472,T1 females,
00473,97364904200473,T1 females,
00474,93554904200474,T1 females,
00475,38954904200475,T1 females,
00476,80304904200476,T1 females,
00477,25484904200477,T1 females,
00478,66564904200478,T1 females,
00479,60354904200479,T1 females,
00480,37304904200480,T1 females,
00481,23394904200481,T1 females,
00482,38694904200482,T1 females,
00483,88964904200483,T1 females,
00484,48954904200484,T1 females,
00485,78444904200485,T1 females,
00486,75954904200486,T1 females,
00487,22384904200487,T1 females,
00488,45624904200488,T1 females,
00489,90224904200489,T1 females,
00490,57764904200490,T1 females,
00491,47954904200491,T1 females,
00492,78324904200492,T1 females,
00493,46284904200493,T1 females,
00494,49614904200494,T1 females,
00495,64874904200495,T1 females,
00496,72664904200496,T1 females,
00497,40414904200497,T1 females,
00498,68204904200498,T1 females,
00499,28654904200499,T1 females,
00500,55254904200500,T1 females,
00501,43474904200501,T1 females,
00502,49114904200502,T1 females,
00503,48154904200503,T1 females,
00504,42554904200504,T1 females,
00505,56634904200505,T1 females,
00506,16954904200506,T1 females,
00507,55174904200507,T1 females,
00508,42364904200508,T1 females,
00509,17164904200509,T1 females,
00510,98034904200510,T1 females,
00511,36414904200511,T1 females,
00512,77654904200512,T1 females,
00513,86714904200513,T1 females,
00514,15524904200514,T1 females,
00515,18054904200515,T1 females,
00516,53044904200516,T1 females,
00517,62124904200517,T1 females,
00518,47034904200518,T1 females,
00519,72754904200519,T1 females,
00520,93644904200520,T1 females,
00521,68664904200521,T1 females,
00522,24904904200522,T1 females,
00523,79224904200523,T1 females,
00524,96504904200524,T1 females,
00525,15824904200525,T1 females,
00526,68754904200526,T1 females,
00527,44204904200527,T1 females,
00528,24494904200528,T1 females,
00529,65614904200529,T1 females,
00530,80674904200530,T1 females,
00531,87034904200531,T1 females,
00532,42704904200532,T1 females,
00533,43344904200533,T1 females,
00534,72884904200534,T1 females,
00535,86674904200535,T1 females,
00536,47394904200536,T1 females,
00537,40884904200537,T1 females,
00538,67904904200538,T1 females,
00539,71244904200539,T1 females,
00540,27374904200540,T1 females,
00541,52454904200541,T1 females,
00542,21174904200542,T1 females,
00543,90004904200543,T1 females,
00544,87884904200544,T1 females,
00545,82924904200545,T1 females,
00546,36214904200546,T1 females,
00547,18004904200547,T1 females,
00548,47054904200548,T1 females,
00549,98564904200549,T1 females,
00550,62344904200550,T1 females,
00551,12944904200551,T1 females,
00552,44754904200552,T1 females,
00553,90354904200553,T1 females,
00554,64744904200554,T1 females,
00555,94854904200555,T1 females,
00556,94054904200556,T1 females,
00557,69754904200557,T1 females,
00558,37204904200558,T1 females,
00559,18104904200559,T1 females,
00560,15084904200560,T1 females,
00561,86964904200561,T1 females,
00562,37184904200562,T1 females,
00563,65814904200563,T1 females,
00564,21474904200564,T1 females,
00565,91744904200565,T1 females,
00566,63554904200566,T1 females,
00567,67044904200567,T1 females,
00568,69214904200568,T1 females,
00569,86664904200569,T1 females,
00570,46724904200570,T1 females,
00571,56224904200571,T1 females,
00572,38164904200572,T1 females,
00573,32924904200573,T1 females,
00574,41264904200574,T1 females,
00575,55214904200575,T1 females,
00576,25804904200576,T1 females,
00577,48564904200577,T1 females,
00578,81104904200578,T1 females,
00579,57864904200579,T1 females,
00580,33784904200580,T1 females,
00581,89324904200581,T1 females,
00582,57194904200582,T1 females,
00583,36994904200583,T1 females,
00584,36754904200584,T1 females,
00585,11894904200585,T1 females,
00586,67614904200586,T1 females,
00587,63944904200587,T1 females,
00588,73784904200588,T1 females,
00589,19654904200589,T1 females,
00590,70264904200590,T1 females,
00591,90624904200591,T1 females,
00592,92274904200592,T1 females,
00593,51034904200593,T1 females,
00594,98034904200594,T1 females,
00595,24044904200595,T1 females,
00596,84364904200596,T1 females,
00597,90244904200597,T1 females,
00598,46424904200598,T1 females,
00599,93294904200599,T1 females,
00600,65844904200600,T1 females,
00601,50574904300601,T1 males,
00602,23714904300602,T1 males,
00603,69164904300603,T1 males,
00604,77534904300604,T1 males,
00605,40134904300605,T1 males,
00606,93634904300606,T1 males,
00607,36094904300607,T1 males,
00608,29224904300608,T1 males,
00609,20204904300609,T1 males,
00610,40504904300610,T1 males,
00611,16734904300611,T1 males,
00612,16064904300612,T1 males,
00613,25974904300613,T1 males,
00614,56904904300614,T1 males,
00615,68974904300615,T1 males,
00616,27464904300616,T1 males,
00617,49804904300617,T1 males,
00618,13814904300618,T1 males,
00619,45534904300619,T1 males,
00620,38504904300620,T1 males,
00621,37074904300621,T1 males,
00622,13274904300622,T1 males,
00623,95854904300623,T1 males,
00624,33874904300624,T1 males,
00625,84384904300625,T1 males,
00626,63554904300626,T1 males,
00627,20794904300627,T1 males,
00628,54214904300628,T1 males,
00629,30424904300629,T1 males,
00630,46804904300630,T1 males,
00631,89524904300631,T1 males,
00632,85074904300632,T1 males,
00633,59144904300633,T1 males,
00634,69194904300634,T1 males,
00635,79154904300635,T1 males,
00636,58304904300636,T1 males,
00637,65644904300637,T1 males,
00638,23604904300638,T1 males,
00639,46694904300639,T1 males,
00640,55954904300640,T1 males,
00641,34404904300641,T1 males,
00642,74724904300642,T1 males,
00643,43634904300643,T1 males,
00644,86684904300644,T1 males,
00645,80044904300645,T1 males,
00646,86784904300646,T1 males,
00647,32964904300647,T1 males,
00648,64674904300648,T1 males,
00649,60664904300649,T1 males,
00650,63654904300650,T1 males,
00651,98674904300651,T1 males,
00652,81034904300652,T1 males,
00653,23574904300653,T1 males,
00654,71524904300654,T1 males,
00655,47844904300655,T1 males,
00656,67684904300656,T1 males,
00657,43584904300657,T1 males,
00658,94044904300658,T1 males,
00659,25134904300659,T1 males,
00660,23824904300660,T1 males,
00661,83804904300661,T1 males,
00662,90004904300662,T1 males,
00663,69774904300663,T1 males,
00664,84724904300664,T1 males,
00665,58944904300665,T1 males,
00666,73474904300666,T1 males,
00667,55234904300667,T1 males,
00668,73284904300668,T1 males,
00669,11034904300669,T1 males,
00670,36464904300670,T1 males,
00671,11094904300671,T1 males,
00672,63814904300672,T1 males,
00673,37734904300673,T1 males,
00674,74064904300674,T1 males,
00675,17654904300675,T1 males,
00676,68474904300676,T1 males,
00677,63134904300677,T1 males,
00678,82134904300678,T1 males,
00679,33004904300679,T1 males,
00680,16224904300680,T1 males,
00681,81044904300681,T1 males,
00682,17454904300682,T1 males,
00683,12454904300683,T1 males,
00684,24184904300684,T1 males,
00685,60714904300685,T1 males,
00686,90324904300686,T1 males,
00687,50664904300687,T1 males,
00688,61534904300688,T1 males,
00689,55174904300689,T1 males,
00690,79814904300690,T1 males,
00691,96094904300691,T1 males,
00692,85994904300692,T1 males,
00693,61984904300693,T1 males,
00694,21354904300694,T1 males,
00695,48124904300695,T1 males,
00696,22624904300696,T1 males,
00697,86544904300697,T1 males,
00698,16874904300698,T1 males,
00699,56474904300699,T1 males,
00700,35304904300700,T1 males,
00701,47834904300701,T1 males,
00702,67544904300702,T1 males,
00703,33334904300703,T1 males,
00704,10614904300704,T1 males,
00705,66734904300705,T1 males,
00706,18854904300706,T1 males,
00707,87844904300707,T1 males,
00708,54234904300708,T1 males,
00709,56794904300709,T1 males,
00710,68294904300710,T1 males,
00711,83154904300711,T1 males,
00712,19914904300712,T1 males,
00713,57504904300713,T1 males,
00714,35524904300714,T1 males,
00715,25924904300715,T1 males,
00716,50754904300716,T1 males,
00717,50074904300717,T1 males,
00718,95004904300718,T1 males,
00719,28364904300719,T1 males,
00720,63234904300720,T1 males,
00721,65734904300721,T1 males,
00722,91194904300722,T1 males,
00723,22784904300723,T1 males,
00724,63554904300724,T1 males,
00725,46514904300725,T1 males,
00726,46144904300726,T1 males,
00727,38614904300727,T1 males,
00728,36564904300728,T1 males,
00729,88494904300729,T1 males,
00730,59694904300730,T1 males,
00731,51934904300731,T1 males,
00732,37144904300732,T1 males,
00733,77634904300733,T1 males,
00734,52154904300734,T1 males,
00735,37494904300735,T1 males,
00736,34154904300736,T1 males,
00737,67994904300737,T1 males,
00738,69394904300738,T1 males,
00739,43284904300739,T1 males,
00740,46794904300740,T1 males,
00741,52594904300741,T1 males,
00742,70554904300742,T1 males,
00743,17504904300743,T1 males,
00744,33554904300744,T1 males,
00745,26604904300745,T1 males,
00746,98174904300746,T1 males,
00747,18144904300747,T1 males,
00748,73564904300748,T1 males,
00749,73204904300749,T1 males,
00750,20884904300750,T1 males,
00751,85004904300751,T1 males,
00752,30584904300752,T1 males,
00753,21834904300753,T1 males,
00754,18484904300754,T1 males,
00755,44224904300755,T1 males,
00756,49314904300756,T1 males,
00757,28964904300757,T1 males,
00758,99684904300758,T1 males,
00759,55314904300759,T1 males,
00760,84354904300760,T1 males,
00761,11384904300761,T1 males,
00762,92254904300762,T1 males,
00763,10674904300763,T1 males,
00764,81634904300764,T1 males,
00765,91984904300765,T1 males,
00766,15604904300766,T1 males,
00767,37644904300767,T1 males,
00768,92254904300768,T1 males,
00769,78064904300769,T1 males,
00770,26004904300770,T1 males,
00771,33014904300771,T1 males,
00772,48954904300772,T1 males,
00773,42074904300773,T1 males,
00774,24234904300774,T1 males,
00775,30084904300775,T1 males,
00776,14964904300776,T1 males,
00777,24904904300777,T1 males,
00778,95724904300778,T1 males,
00779,48174904300779,T1 males,
00780,95434904300780,T1 males,
00781,31674904300781,T1 males,
00782,73234904300782,T1 males,
00783,54654904300783,T1 males,
00784,11404904300784,T1 males,
00785,50024904300785,T1 males,
00786,21994904300786,T1 males,
00787,39504904300787,T1 males,
00788,46074904300788,T1 males,
00789,90874904300789,T1 males,
00790,27324904300790,T1 males,
00791,22294904300791,T1 males,
00792,33824904300792,T1 males,
00793,71734904300793,T1 males,
00794,94864904300794,T1 males,
00795,81764904300795,T1 males,
00796,81584904300796,T1 males,
00797,82454904300797,T1 males,
00798,73204904300798,T1 males,
00799,47824904300799,T1 males,
00800,52744904300800,T1 males,
00801,43514904300801,T1 males,
00802,48984904300802,T1 males,
00803,26104904300803,T1 males,
00804,63524904300804,T1 males,
00805,16814904300805,T1 males,
00806,44634904300806,T1 males,
00807,44974904300807,T1 males,
00808,11944904300808,T1 males,
00809,88954904300809,T1 males,
00810,98474904300810,T1 males,
00811,85074904300811,T1 males,
00812,29184904300812,T1 males,
00813,97024904300813,T1 males,
00814,97404904300814,T1 males,
00815,41384904300815,T1 males,
00816,53504904300816,T1 males,
00817,96854904300817,T1 males,
00818,82024904300818,T1 males,
00819,67674904300819,T1 males,
00820,56654904300820,T1 males,
00821,43834904300821,T1 males,
00822,34334904300822,T1 males,
00823,43614904300823,T1 males,
00824,22784904300824,T1 males,
00825,36144904300825,T1 males,
00826,47844904300826,T1 males,
00827,54264904300827,T1 males,
00828,39824904300828,T1 males,
00829,40604904300829,T1 males,
00830,70264904300830,T1 males,
00831,82104904300831,T1 males,
00832,53414904300832,T1 males,
00833,90884904300833,T1 males,
00834,28664904300834,T1 males,
00835,81614904300835,T1 males,
00836,93314904300836,T1 males,
00837,58374904300837,T1 males,
00838,67084904300838,T1 males,
00839,76234904300839,T1 males,
00840,72314904300840,T1 males,
00841,75344904300841,T1 males,
00842,86754904300842,T1 males,
00843,97924904300843,T1 males,
00844,57604904300844,T1 males,
00845,80844904300845,T1 males,
00846,28704904300846,T1 males,
00847,59244904300847,T1 males,
00848,24704904300848,T1 males,
00849,18924904300849,T1 males,
00850,88914904300850,T1 males,
00851,97794904300851,T1 males,
00852,83874904300852,T1 males,
00853,59384904300853,T1 males,
00854,56054904300854,T1 males,
00855,43334904300855,T1 males,
00856,99024904300856,T1 males,
00857,31154904300857,T1 males,
00858,21504904300858,T1 males,
00859,77224904300859,T1 males,
00860,49134904300860,T1 males,
00861,47984904300861,T1 males,
00862,32114904300862,T1 males,
00863,64564904300863,T1 males,
00864,52084904300864,T1 males,
00865,76764904300865,T1 males,
00866,35344904300866,T1 males,
00867,78614904300867,T1 males,
00868,51164904300868,T1 males,
00869,68314904300869,T1 males,
00870,26894904300870,T1 males,
00871,47924904300871,T1 males,
00872,63904904300872,T1 males,
00873,20634904300873,T1 males,
00874,40864904300874,T1 males,
00875,55784904300875,T1 males,
00876,93514904300876,T1 males,
00877,64694904300877,T1 males,
00878,72424904300878,T1 males,
00879,32314904300879,T1 males,
00880,62804904300880,T1 males,
00881,32764904300881,T1 males,
00882,22974904300882,T1 males,
00883,98944904300883,T1 males,
00884,40534904300884,T1 males,
00885,39104904300885,T1 males,
00886,27784904300886,T1 males,
00887,35514904300887,T1 males,
00888,40394904300888,T1 males,
00889,93334904300889,T1 males,
00890,86134904300890,T1 males,
00891,29734904300891,T1 males,
00892,22354904300892,T1 males,
00893,96174904300893,T1 males,
00894,74044904300894,T1 males,
00895,99244904300895,T1 males,
00896,96564904300896,T1 males,
00897,37714904300897,T1 males,
00898,49344904300898,T1 males,
00899,76164904300899,T1 males,
00900,29854904300900,T1 males,
00901,0001479672044172,rMale T1 $300,
00902,0002844796908810,rMale T1 $300,
00903,0003479609530233,rMale T1 $300,
00904,0004047969016965,rMale T1 $300,
00905,0005675264796012,rMale T1 $300,
00906,0006622824624796,rMale T1 $300,
00907,0007625274796796,rMale T1 $300,
00908,0008347963882978,rMale T1 $300,
00909,0009648479685617,rMale T1 $300,
00910,0010818747960142,rMale T1 $300,
00911,0011126172247966,rMale T1 $300,
00912,0012702665647962,rMale T1 $300,
00913,0013647961823984,rMale T1 $300,
00914,0014884910479661,rMale T1 $300,
00915,0015704796270795,rMale T1 $300,
00916,0016054796581043,rMale T1 $300,
00917,0017847961063587,rMale T1 $300,
00918,0018719277947965,rMale T1 $300,
00919,0019226047967018,rMale T1 $300,
00920,0020834796703544,rMale T1 $300,
